representation,clustering_method,seed,params,clustering_time_s,error,n_clusters,noise_count,noise_ratio,silhouette,calinski_harabasz,davies_bouldin,bic,aic,inertia,silhouette_all,calinski_harabasz_all,davies_bouldin_all
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 3, ""reg_covar"": 1e-06}",0.789,,3,0,0.0,-0.0181949101388454,261.6824422859664,12.365161207913465,5646288.790486899,5643625.217445008,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 0.0001}",6.148,,30,0,0.0,-0.0796138644218444,282.6329726699622,5.868093164900704,5057673.05759385,5030957.949170372,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 0.001}",6.551,,30,0,0.0,-0.0779405385255813,283.0409475680539,5.872029513119167,5057859.305171182,5031144.196747704,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 1e-05}",6.097,,30,0,0.0,-0.079677440226078,282.60201229616405,5.876219539551729,5057706.143399687,5030991.034976208,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 1e-06}",6.107,,30,0,0.0,-0.0796848982572555,282.60850148982007,5.872253506001689,5057700.8523171125,5030985.743893634,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 0.0001}",0.615,,4,0,0.0,-0.0634637475013732,260.7985584967886,10.61035470276529,5474625.012480254,5471070.641831637,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 0.001}",0.616,,4,0,0.0,-0.0625050514936447,261.7354447436378,10.615533320353595,5474676.108281385,5471121.737632768,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 1e-05}",0.591,,4,0,0.0,-0.0635475739836692,260.7941185296226,10.608928764584697,5474622.992360733,5471068.6217121165,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 1e-06}",0.616,,4,0,0.0,-0.0635475739836692,260.80723876116315,10.608998548271462,5474622.840747149,5471068.470098532,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 0.0001}",4.651,,40,0,0.0,-0.0713097676634788,280.49168072958173,5.192760963033882,5023217.536849629,4987594.452358896,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 0.001}",4.721,,40,0,0.0,-0.069495104253292,281.0091772660873,5.169400438410572,5023369.005441561,4987745.920950828,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 1e-05}",4.768,,40,0,0.0,-0.0714200958609581,280.414734448907,5.193725961365187,5023202.379895295,4987579.295404562,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 1e-06}",4.665,,40,0,0.0,-0.0714166462421417,280.4018839265484,5.195895461456141,5023200.661021454,4987577.576530721,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 0.0001}",0.628,,5,0,0.0,-0.0659176781773567,317.1883787929945,9.76331103072015,5405999.023720447,5401553.855465104,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 0.001}",0.639,,5,0,0.0,-0.0652982145547866,318.227925348914,9.76481361725537,5406001.978516781,5401556.810261438,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 1e-05}",0.639,,5,0,0.0,-0.0659465789794921,317.02092881590545,9.760518820176053,5406003.297491547,5401558.129236204,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 1e-06}",0.641,,5,0,0.0,-0.0659465789794921,317.02092881590545,9.760518820176053,5406003.771668962,5401558.603413619,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 0.0001}",7.273,,50,0,0.0,-0.0631267577409744,277.9491130087871,5.047949430612736,4991425.50908783,4946894.448529842,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 0.001}",7.39,,50,0,0.0,-0.0611956343054771,278.3018619860773,5.050523021310969,4991744.403459091,4947213.342901103,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 1e-05}",7.251,,50,0,0.0,-0.0633283630013465,277.9690721850829,5.044434639871517,4991294.498415854,4946763.437857866,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 1e-06}",7.254,,50,0,0.0,-0.0633287504315376,277.96799262688364,5.0436555136760255,4991177.595804932,4946646.535246944,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 0.0001}",11.87,,75,0,0.0,-0.0723123773932457,236.3665002851746,4.358693442949839,4925112.847329726,4858311.846603603,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 0.001}",8.274,,75,0,0.0,-0.068887859582901,239.8804492216826,4.290634282188472,4932653.003786516,4865852.003060393,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 1e-05}",11.857,,75,0,0.0,-0.0726290643215179,236.41664403215407,4.358290035338942,4924292.288889756,4857491.288163632,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 1e-06}",11.859,,75,0,0.0,-0.0726320818066597,236.41807993149624,4.358293953316615,4923483.329752081,4856682.329025958,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 0.0001}",0.614,,8,0,0.0,-0.04325482994318,340.1837557218612,9.95590583740586,5276828.106405291,5269710.545329772,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 0.001}",0.613,,8,0,0.0,-0.0424401722848415,340.7221800102749,9.933834538910856,5276935.748451372,5269818.187375853,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 1e-05}",0.62,,8,0,0.0,-0.0432786419987678,340.1561347539745,9.955676730610117,5276821.511243746,5269703.950168227,,,,
doc2vec,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 1e-06}",0.6,,8,0,0.0,-0.0432786419987678,340.14301009628247,9.95583501996702,5276820.894510466,5269703.333434947,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 100}",67.155,,100,0,0.0,0.5919038653373718,744.7867268428882,1.9001306606926025,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 10}",68.981,,10,0,0.0,0.1950880587100982,1003.2791459275678,2.63031361581823,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 15}",66.79,,15,0,0.0,0.3397131860256195,1019.2305165661476,2.5799600315902165,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 20}",67.363,,20,0,0.0,0.3789449036121368,1022.0661982993744,2.873743881634385,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 2}",69.347,,2,0,0.0,0.0641072168946266,955.0883931655388,2.772980466140495,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 30}",66.965,,30,0,0.0,0.4275469779968261,994.5099473587832,2.531855199841094,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 3}",86.574,,3,0,0.0,0.0765183195471763,959.9352756143462,2.241770160459314,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 40}",67.157,,40,0,0.0,0.4522043466567993,951.7609573753846,2.322165389285704,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 4}",84.475,,4,0,0.0,0.0702316537499427,968.9658544480236,3.2603770467273154,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 50}",67.226,,50,0,0.0,0.4881722629070282,905.1194047476996,2.3448322879804504,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 5}",66.912,,5,0,0.0,0.1071826666593551,979.6163289155452,3.2263529050226127,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 75}",66.442,,75,0,0.0,0.5490268468856812,812.0862177063577,2.05706275050396,,,,,,
sbert,agglomerative,42,"{""linkage"": ""ward"", ""n_clusters"": 8}",66.729,,8,0,0.0,0.168447270989418,994.7970844371883,2.9055548870885364,,,,,,
sbert,kmeans,42,"{""n_clusters"": 100}",6.193,,100,0,0.0,0.5827099084854126,809.699492011391,1.7674707058272272,,,959165.5,,,
sbert,kmeans,42,"{""n_clusters"": 10}",0.802,,10,0,0.0,0.0488812029361724,956.3959002943984,1.7706072193191649,,,2132760.5,,,
sbert,kmeans,42,"{""n_clusters"": 15}",1.317,,15,0,0.0,0.1731816530227661,1019.737290870502,2.6836316569541268,,,1944591.625,,,
sbert,kmeans,42,"{""n_clusters"": 20}",1.39,,20,0,0.0,0.2939332127571106,1011.133437289452,2.5848419836013488,,,1805908.25,,,
sbert,kmeans,42,"{""n_clusters"": 2}",0.353,,2,0,0.0,0.2735114693641662,996.623040612377,5.626683519895175,,,2451137.5,,,
sbert,kmeans,42,"{""n_clusters"": 30}",2.08,,30,0,0.0,0.4005413651466369,1070.9529676520954,2.1620570790033127,,,1541753.5,,,
sbert,kmeans,42,"{""n_clusters"": 3}",0.325,,3,0,0.0,0.2702576220035553,954.5661449701308,2.1102436641433955,,,2408046.25,,,
sbert,kmeans,42,"{""n_clusters"": 40}",2.516,,40,0,0.0,0.4680245518684387,1042.3398903849177,1.966115801140148,,,1378411.875,,,
sbert,kmeans,42,"{""n_clusters"": 4}",0.441,,4,0,0.0,-0.0072669768705964,953.512209527516,3.2867239821661727,,,2364706.5,,,
sbert,kmeans,42,"{""n_clusters"": 50}",2.935,,50,0,0.0,0.4870661199092865,983.3770517853088,1.9470219534706248,,,1272470.0,,,
sbert,kmeans,42,"{""n_clusters"": 5}",0.436,,5,0,0.0,-0.0143601838499307,933.2974986825408,2.145695583316086,,,2326290.75,,,
sbert,kmeans,42,"{""n_clusters"": 75}",5.015,,75,0,0.0,0.5540087819099426,888.0889090893119,1.7982933126648653,,,1079281.125,,,
sbert,kmeans,42,"{""n_clusters"": 8}",0.731,,8,0,0.0,-0.0053397407755255,931.616740745147,3.0180679853740795,,,2211505.25,,,
sbert,dbscan,42,"{""eps"": 5.559194, ""metric"": ""euclidean"", ""min_samples"": 5}",39.223,,352,6056,0.12112,0.3301399350166321,164.3165496680936,0.9581068380314436,,,,0.2523371279239654,97.25947773413182,1.281857150937848
sbert,dbscan,42,"{""eps"": 6.444165, ""metric"": ""euclidean"", ""min_samples"": 10}",102.761,,132,5355,0.1071,0.3212062120437622,222.7790821155243,0.9469120543886824,,,,0.2550182640552521,155.8170542435909,1.390106762953094
sbert,dbscan,42,"{""eps"": 7.250665, ""metric"": ""euclidean"", ""min_samples"": 5}",105.206,,150,2553,0.05106,0.2970528900623321,123.34732769154276,0.9450045707906743,,,,0.2344233393669128,107.71832203393302,1.3665445681987438
sbert,dbscan,42,"{""eps"": 8.002192, ""metric"": ""euclidean"", ""min_samples"": 10}",163.523,,50,2089,0.04178,0.3027150928974151,197.3796937897084,0.8098762649302094,,,,0.2866746485233307,179.4744566344177,1.4958582959394913
sbert,dbscan,42,"{""eps"": 8.420217, ""metric"": ""euclidean"", ""min_samples"": 5}",153.08,,66,1072,0.02144,0.2896580994129181,129.61996416391557,0.7757335909858375,,,,0.2815322875976562,123.95444501285252,1.420671928819624
sbert,dbscan,42,"{""eps"": 9.138589, ""metric"": ""euclidean"", ""min_samples"": 10}",191.109,,20,747,0.01494,0.3692389130592346,185.70563268221235,0.7088887821634436,,,,0.3813406229019165,179.97542649046673,1.5796274354076414
sbert,hdbscan,42,"{""allow_single_cluster"": false, ""metric"": ""euclidean"", ""min_cluster_size"": 15, ""min_samples"": null}",63.066,,382,12017,0.24034,0.9099107384681702,1682.8358017435762,2.3449407703119225,,,,0.592781126499176,120.9718107928511,2.881072179663727
sbert,hdbscan,42,"{""allow_single_cluster"": false, ""metric"": ""euclidean"", ""min_cluster_size"": 30, ""min_samples"": null}",71.5,,196,13857,0.27714,0.91632342338562,2716.324640038527,3.740596713163879,,,,0.5559483170509338,171.52928084684342,4.270410302092108
sbert,hdbscan,42,"{""allow_single_cluster"": false, ""metric"": ""euclidean"", ""min_cluster_size"": 50, ""min_samples"": null}",75.083,,133,14581,0.29162,0.9015364050865172,3296.1456911227606,4.934436841901424,,,,0.5340536236763,225.02427759451243,5.407041059992932
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 10, ""reg_covar"": 0.0001}",1.411,,10,0,0.0,0.2152533382177353,876.462443183506,3.524068375760438,1034458.8995911882,1025559.7433022182,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 10, ""reg_covar"": 0.001}",1.135,,10,0,0.0,0.2005267292261123,881.6673758745613,3.6059663781811455,1642054.1970555824,1633155.0407666124,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 10, ""reg_covar"": 1e-05}",1.273,,10,0,0.0,0.2152533382177353,876.462443183506,3.524068375760438,943662.6660428848,934763.5097539148,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 10, ""reg_covar"": 1e-06}",1.265,,10,0,0.0,0.2152533382177353,876.462443183506,3.524068375760438,913006.7859437974,904107.6296548274,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 100, ""reg_covar"": 0.0001}",8.3,,100,0,0.0,0.5909345149993896,663.0826620562458,2.210070851001915,-7352189.984184851,-7441260.92507911,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 100, ""reg_covar"": 0.001}",7.814,,100,0,0.0,0.5909332633018494,664.3391615542445,2.214630686424664,-4338757.946756232,-4427828.887650491,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 100, ""reg_covar"": 1e-05}",7.886,,100,0,0.0,0.5909072160720825,662.9662512422663,2.209035431157913,-10334487.01702248,-10423557.957916738,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 100, ""reg_covar"": 1e-06}",8.329,,100,0,0.0,0.5909072160720825,662.9661191734363,2.208945442035424,-13307511.917185633,-13396582.858079892,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 15, ""reg_covar"": 0.0001}",2.275,,15,0,0.0,0.2529825568199157,867.1126834621897,3.0207879073557105,824952.5684294299,811599.4241068327,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 15, ""reg_covar"": 0.001}",2.294,,15,0,0.0,0.2531540095806122,867.577330954005,3.0208312180229777,1107817.4556627397,1094464.3113401425,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 15, ""reg_covar"": 1e-05}",2.133,,15,0,0.0,0.2529825568199157,866.9843786455559,3.02078962455402,736687.0393623884,723333.8950397912,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 15, ""reg_covar"": 1e-06}",2.138,,15,0,0.0,0.2529825568199157,866.9843786455559,3.02078962455402,711502.1356428347,698148.9913202375,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 2, ""reg_covar"": 0.0001}",0.681,,2,0,0.0,0.1615651398897171,930.9204475399364,5.736218926084943,4151661.752339136,4149888.976903968,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 2, ""reg_covar"": 0.001}",0.7,,2,0,0.0,0.1660134345293045,943.8321345129822,5.737225014146564,4160235.571577691,4158462.7961425246,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 2, ""reg_covar"": 1e-05}",0.648,,2,0,0.0,0.1615651398897171,930.9204475399364,5.736218926084943,4151035.515558756,4149262.740123589,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 2, ""reg_covar"": 1e-06}",0.674,,2,0,0.0,0.1615651398897171,930.9204475399364,5.736218926084943,4150899.796141839,4149127.020706672,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 20, ""reg_covar"": 0.0001}",2.694,,20,0,0.0,0.3248477876186371,879.2092685264116,2.8357660604080195,-13750.678175649147,-31557.81053187351,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 20, ""reg_covar"": 0.001}",2.73,,20,0,0.0,0.324999988079071,879.5098880492078,2.8353900163335832,329006.598809856,311199.46645363164,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 20, ""reg_covar"": 1e-05}",2.709,,20,0,0.0,0.3248557448387146,878.4392323028133,2.836180842381784,-130936.3948324598,-148743.52718868415,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 20, ""reg_covar"": 1e-06}",2.686,,20,0,0.0,0.3248557448387146,878.4392323028133,2.836180842381784,-171556.21519648528,-189363.34755270963,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 3, ""reg_covar"": 0.0001}",0.881,,3,0,0.0,0.0959259644150734,770.6558092082049,6.421151989431134,3377115.676837208,3374452.103795316,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 3, ""reg_covar"": 0.001}",0.985,,3,0,0.0,0.0963702350854873,774.925535596897,6.419947226723058,3386883.74904619,3384220.1760042985,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 3, ""reg_covar"": 1e-05}",0.913,,3,0,0.0,0.0959259644150734,770.6558092082049,6.421151989431134,3376954.235936449,3374290.662894557,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 3, ""reg_covar"": 1e-06}",0.93,,3,0,0.0,0.0959259644150734,770.6558092082049,6.421151989431134,3376951.8437362644,3374288.2706943727,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 0.0001}",2.462,,30,0,0.0,0.4827916622161865,848.5604465155536,2.5901673845483537,-5351602.775309164,-5378317.883732643,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 0.001}",4.219,,30,0,0.0,0.4848424792289734,835.851067932376,2.6833770206700707,-2870762.723572092,-2897477.831995571,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 1e-05}",2.559,,30,0,0.0,0.4827733039855957,848.7752278359367,2.59011631562492,-7785291.447782112,-7812006.556205591,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 30, ""reg_covar"": 1e-06}",3.098,,30,0,0.0,0.4827733039855957,848.7752278359367,2.59011631562492,-10196315.120362006,-10223030.228785483,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 0.0001}",0.543,,4,0,0.0,0.1173914074897766,791.667996905948,5.3059472190166,3224551.072426064,3220996.7017774465,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 0.001}",0.535,,4,0,0.0,0.117408275604248,791.7631758506188,5.305954708169912,3234693.288243101,3231138.917594484,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 1e-05}",0.552,,4,0,0.0,0.1173914074897766,791.667996905948,5.3059472190166,3224393.953686375,3220839.583037758,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 4, ""reg_covar"": 1e-06}",0.548,,4,0,0.0,0.1173914074897766,791.667996905948,5.3059472190166,3224392.262593212,3220837.891944594,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 0.0001}",4.848,,40,0,0.0,0.5079959630966187,759.5847026966344,2.519992770772278,-5917831.753206894,-5953454.837697627,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 0.001}",4.608,,40,0,0.0,0.5083882808685303,760.2956874495732,2.5192374675559064,-3266759.33680073,-3302382.421291463,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 1e-05}",4.572,,40,0,0.0,0.507975697517395,759.4415457909073,2.517811758593516,-8505335.331539268,-8540958.41603,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 40, ""reg_covar"": 1e-06}",4.194,,40,0,0.0,0.5079818367958069,766.9311110880539,2.479708466097406,-11072733.0956066,-11108356.180097334,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 0.0001}",0.519,,5,0,0.0,0.1204762235283851,815.3250394955023,4.90863918941382,3192388.0460693976,3187942.877814055,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 0.001}",0.505,,5,0,0.0,0.1204762235283851,815.3970589851073,4.908828025652921,3202530.107274787,3198084.9390194444,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 1e-05}",0.515,,5,0,0.0,0.1204762235283851,815.3250394955023,4.90863918941382,3192230.9617345524,3187785.7934792098,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 5, ""reg_covar"": 1e-06}",0.535,,5,0,0.0,0.1204762235283851,815.3250394955023,4.90863918941382,3192229.274627089,3187784.106371747,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 0.0001}",3.925,,50,0,0.0,0.5260723829269409,771.0693801211015,2.3761319927641424,-6169264.301139386,-6213795.361697374,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 0.001}",3.865,,50,0,0.0,0.5264332294464111,772.1369442297057,2.371037888528261,-3479621.532759213,-3524152.5933172004,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 1e-05}",3.576,,50,0,0.0,0.5260441899299622,770.9677650531439,2.376262208700713,-8794441.145796902,-8838972.20635489,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 50, ""reg_covar"": 1e-06}",4.102,,50,0,0.0,0.5260441899299622,770.9677650531439,2.376262208700713,-11401800.787256151,-11446331.84781414,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 0.0001}",7.381,,75,0,0.0,0.5647869110107422,733.6885411909717,2.3604561263805155,-6717968.80876703,-6784769.809493153,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 0.001}",4.521,,75,0,0.0,0.5656434297561646,736.9472171144057,2.3028483099420862,-3925754.757202989,-3992555.757929112,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 1e-05}",6.765,,75,0,0.0,0.5648993849754333,735.4579237646828,2.3219323467807764,-9438392.38945139,-9505193.390177514,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 75, ""reg_covar"": 1e-06}",7.408,,75,0,0.0,0.5649076104164124,735.4722786135412,2.321396799236316,-12142155.180143813,-12208956.180869935,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 0.0001}",0.954,,8,0,0.0,0.170236125588417,879.5152924005384,4.055931145245978,1594559.0794598977,1587441.5183843784,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 0.001}",0.952,,8,0,0.0,0.1700326651334762,876.263690536124,4.050282542379165,1820419.2433985728,1813301.6823230528,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 1e-05}",0.871,,8,0,0.0,0.1698582023382187,875.9696495072128,4.048496318746978,1525687.0342379727,1518569.4731624536,,,,
sbert,gmm,42,"{""covariance_type"": ""diag"", ""n_components"": 8, ""reg_covar"": 1e-06}",0.868,,8,0,0.0,0.1698582023382187,875.9696495072128,4.048496318746978,1509355.921426541,1502238.360351022,,,,
